timestamp,close,roll_x60,roll_x60x,roll_x300,roll_x500,x1,x21,x31
2021-01-30 08:18:00,1349.41000000,1346.2474999999993,1345.8178861111082,1347.9073437500044,1330.0827291666649,-2.0894576388961923,15.73515694444336,17.824614583339553
2021-01-30 08:19:00,1349.85000000,1346.2739999999997,1345.8602222222194,1347.931447916671,1330.0740291666648,-2.071225694451641,15.786193055554577,17.857418750006218
2021-01-30 08:20:00,1347.08000000,1346.2676666666662,1345.8988055555528,1347.9547847222266,1330.064936111109,-2.055979166673751,15.833869444443735,17.889848611117486
2021-01-30 08:21:00,1346.49000000,1346.2073333333328,1345.9321361111083,1347.9789861111155,1330.0559013888872,-2.0468500000072254,15.87623472222117,17.923084722228396
2021-01-30 08:22:00,1346.45000000,1346.083833333333,1345.9583888888862,1348.0028333333378,1330.047579166665,-2.0444444444515284,15.910809722221302,17.95525416667283
2021-01-30 08:23:00,1345.76000000,1345.9296666666662,1345.9768194444418,1348.027541666671,1330.0387694444428,-2.0507222222290693,15.938049999999066,17.988772222228135
2021-01-30 08:24:00,1345.23000000,1345.7601666666662,1345.988516666664,1348.0525347222265,1330.0296444444427,-2.0640180555624283,15.958872222221316,18.022890277783745
2021-01-30 08:25:00,1344.50000000,1345.6078333333328,1345.993766666664,1348.0766944444488,1330.0209777777761,-2.082927777784789,15.972788888887862,18.05571666667265
2021-01-30 08:26:00,1345.18000000,1345.4789999999994,1345.9930722222196,1348.1006631944488,1330.0122111111093,-2.107590972229218,15.980861111110244,18.08845208333946
2021-01-30 08:27:00,1344.87000000,1345.365166666666,1345.9872277777752,1348.1242534722267,1330.0032444444425,-2.137025694451495,15.983983333332617,18.121009027784112
2021-01-30 08:28:00,1345.14000000,1345.2878333333326,1345.9769111111086,1348.147881944449,1329.9945069444425,-2.170970833340334,15.982404166666129,18.153375000006463
2021-01-30 08:29:00,1346.31000000,1345.2063333333326,1345.9623249999975,1348.1724687500046,1329.9862361111093,-2.2101437500070915,15.976088888888171,18.186232638895262
2021-01-30 08:30:00,1344.65000000,1345.139666666666,1345.9435777777753,1348.196114583338,1329.9785111111094,-2.252536805562613,15.965066666665962,18.217603472228575
2021-01-30 08:31:00,1344.56000000,1345.1104999999993,1345.9216638888863,1348.219020833338,1329.970041666665,-2.2973569444516215,15.951622222221204,18.248979166672825
2021-01-30 08:32:00,1344.50000000,1345.1059999999993,1345.8987583333308,1348.2420763888936,1329.961030555554,-2.343318055562804,15.937727777776672,18.281045833339476
2021-01-30 08:33:00,1345.27000000,1345.1399999999994,1345.8764749999975,1348.2651215277824,1329.952094444443,-2.3886465277848856,15.924380555554535,18.31302708333942
2021-01-30 08:34:00,1341.03000000,1345.1236666666662,1345.8548222222198,1348.2867118055601,1329.9427847222205,-2.4318895833403076,15.912037499999315,18.343927083339622
2021-01-30 08:35:00,1344.58000000,1345.1709999999994,1345.834519444442,1348.3087881944489,1329.9342097222204,-2.474268750006786,15.900309722221664,18.37457847222845
2021-01-30 08:36:00,1345.01000000,1345.2324999999992,1345.814861111109,1348.3306111111156,1329.9247680555538,-2.5157500000066193,15.890093055555099,18.405843055561718
2021-01-30 08:37:00,1343.27000000,1345.264666666666,1345.796058333331,1348.3511875000045,1329.9151569444425,-2.555129166673396,15.88090138888856,18.436030555561956
2021-01-30 08:38:00,1343.19000000,1345.3246666666662,1345.7795611111092,1348.3720034722267,1329.905376388887,-2.5924423611174916,15.874184722222253,18.466627083339745
2021-01-30 08:39:00,1343.47000000,1345.4371666666661,1345.7658805555536,1348.3932222222268,1329.8957874999983,-2.6273416666731464,15.870093055555344,18.49743472222849
2021-01-30 08:40:00,1342.91000000,1345.5021666666662,1345.754491666665,1348.4139062500046,1329.8862111111093,-2.6594145833396396,15.868280555555657,18.527695138895297
2021-01-30 08:41:00,1343.16000000,1345.542833333333,1345.744886111109,1348.4348819444492,1329.8764916666648,-2.689995833340163,15.86839444444422,18.558390277784383
2021-01-30 08:42:00,1342.26000000,1345.5829999999994,1345.7370555555535,1348.4557500000046,1329.8665097222204,-2.7186944444511028,15.870545833333153,18.589240277784256
2021-01-30 08:43:00,1342.37000000,1345.5919999999994,1345.7295722222202,1348.475895833338,1329.8566041666647,-2.7463236111177594,15.872968055555475,18.619291666673234
2021-01-30 08:44:00,1341.79000000,1345.6119999999994,1345.7221583333312,1348.495538194449,1329.8463958333314,-2.7733798611177463,15.875762499999837,18.649142361117583
2021-01-30 08:45:00,1341.73000000,1345.6664999999991,1345.71744722222,1348.5145138888934,1329.8357861111094,-2.797066666673345,15.881661111110589,18.678727777783934
2021-01-30 08:46:00,1341.93000000,1345.7003333333325,1345.7152611111087,1348.5351215277822,1329.8251944444428,-2.819860416673464,15.890066666665916,18.70992708333938
2021-01-30 08:47:00,1340.19000000,1345.711666666666,1345.7147138888865,1348.5538958333377,1329.814663888887,-2.839181944451184,15.90004999999951,18.739231944450694
2021-01-30 08:48:00,1338.68000000,1345.6676666666656,1345.7141499999975,1348.571975694449,1329.8040055555537,-2.8578256944515488,15.910144444443858,18.767970138895407
2021-01-30 08:49:00,1339.77000000,1345.630499999999,1345.7136666666643,1348.590975694449,1329.7934430555536,-2.877309027784804,15.920223611110714,18.797532638895518
2021-01-30 08:50:00,1338.22000000,1345.567499999999,1345.7124583333311,1348.6096111111158,1329.7822972222202,-2.8971527777846404,15.93016111111092,18.82731388889556
2021-01-30 08:51:00,1337.00000000,1345.462999999999,1345.7094694444422,1348.6285208333381,1329.770963888887,-2.919051388895923,15.938505555555139,18.857556944451062
2021-01-30 08:52:00,1338.39000000,1345.354499999999,1345.7055305555534,1348.648472222227,1329.7599083333314,-2.942941666673505,15.945622222222028,18.888563888895533
2021-01-30 08:53:00,1338.11000000,1345.1968333333323,1345.6982499999979,1348.6673750000048,1329.7488805555536,-2.9691250000068976,15.9493694444443,18.9184944444512
2021-01-30 08:54:00,1338.31000000,1345.051999999999,1345.688411111109,1348.6873506944492,1329.737465277776,-2.9989395833401886,15.95094583333298,18.94988541667317
2021-01-30 08:55:00,1340.52000000,1344.9351666666657,1345.6762138888867,1348.7088750000048,1329.7263861111094,-3.032661111118159,15.949827777777273,18.982488888895432
2021-01-30 08:56:00,1340.21000000,1344.7436666666658,1345.6600749999975,1348.7306493055605,1329.7154333333317,-3.0705743055630137,15.944641666665802,19.015215972228816
2021-01-30 08:57:00,1341.01000000,1344.662666666666,1345.6433555555532,1348.7532256944492,1329.7040833333315,-3.1098701388959853,15.939272222221689,19.049142361117674
2021-01-30 08:58:00,1342.32000000,1344.5733333333328,1345.6248361111088,1348.7754027777823,1329.6929958333315,-3.1505666666735124,15.931840277777383,19.082406944450895
2021-01-30 08:59:00,1342.37000000,1344.4983333333328,1345.605108333331,1348.798006944449,1329.681801388887,-3.192898611118153,15.923306944443993,19.116205555562146
2021-01-30 09:00:00,1342.95000000,1344.4604999999995,1345.5845888888866,1348.8209062500048,1329.6705444444424,-3.2363173611181537,15.914044444444244,19.150361805562397
2021-01-30 09:01:00,1345.22000000,1344.4619999999993,1345.564611111109,1348.8451805555603,1329.6598361111091,-3.28056944445143,15.904774999999745,19.185344444451175
2021-01-30 09:02:00,1345.16000000,1344.4683333333328,1345.5450305555535,1348.8704756944492,1329.649024999998,-3.3254451388957023,15.896005555555575,19.221450694451278
2021-01-30 09:03:00,1346.20000000,1344.5306666666659,1345.5272166666648,1348.8978506944493,1329.638562499998,-3.37063402778449,15.88865416666681,19.2592881944513
2021-01-30 09:04:00,1345.57000000,1344.553666666666,1345.5095055555535,1348.9251875000048,1329.6281861111092,-3.4156819444513076,15.881319444444216,19.297001388895524
2021-01-30 09:05:00,1345.18000000,1344.505166666666,1345.4896666666646,1348.9519166666714,1329.617515277776,-3.4622500000068612,15.872151388888597,19.334401388895458
2021-01-30 09:06:00,1341.18000000,1344.356499999999,1345.4659305555533,1348.9777430555605,1329.6064791666647,-3.5118125000071814,15.859451388888601,19.371263888895783
2021-01-30 09:07:00,1347.95000000,1344.2898333333324,1345.4389416666643,1349.0063298611162,1329.5964722222202,-3.5673881944519508,15.842469444444077,19.409857638896028
2021-01-30 09:08:00,1349.86000000,1344.275499999999,1345.4097527777753,1349.0350694444494,1329.5868277777754,-3.6253166666740526,15.822924999999941,19.448241666673994
2021-01-30 09:09:00,1345.01000000,1344.2088333333324,1345.3777666666645,1349.061593750005,1329.5767194444422,-3.683827083340475,15.801047222222223,19.4848743055627
2021-01-30 09:10:00,1344.87000000,1344.119833333332,1345.342383333331,1349.087954861116,1329.5667402777754,-3.745571527784932,15.775643055555747,19.52121458334068
2021-01-30 09:11:00,1347.70000000,1344.0686666666654,1345.304244444442,1349.1149375000048,1329.557054166664,-3.8106930555627514,15.747190277777918,19.55788333334067
2021-01-30 09:12:00,1349.72000000,1344.0691666666653,1345.2661055555532,1349.1420902777827,1329.54732222222,-3.875984722229532,15.71878333333325,19.59476805556278
2021-01-30 09:13:00,1350.50000000,1344.0731666666654,1345.227669444442,1349.1697638888938,1329.538156944442,-3.942094444451868,15.689512499999864,19.631606944451732
2021-01-30 09:14:00,1349.75000000,1344.071833333332,1345.188936111109,1349.197437500005,1329.5287652777756,-4.008501388896093,15.660170833333268,19.66867222222936
2021-01-30 09:15:00,1347.71000000,1344.098499999999,1345.151758333331,1349.223611111116,1329.5187944444424,-4.071852777785125,15.632963888888526,19.70481666667365
2021-01-30 09:16:00,1347.70000000,1344.121999999999,1345.1164444444423,1349.248812500005,1329.5093791666645,-4.132368055562665,15.607065277777792,19.739433333340457
2021-01-30 09:17:00,1345.32000000,1344.0766666666657,1345.080544444442,1349.2723402777826,1329.4998472222203,-4.1917958333406204,15.580697222221715,19.772493055562336
2021-01-30 09:18:00,1347.80000000,1344.0498333333323,1345.0439166666645,1349.2958819444493,1329.490741666665,-4.251965277784848,15.553174999999555,19.805140277784403
2021-01-30 09:19:00,1348.64000000,1344.0296666666657,1345.0065111111087,1349.3192430555605,1329.4820347222205,-4.312731944451798,15.52447638888816,19.83720833333996
2021-01-30 09:20:00,1349.13000000,1344.0638333333325,1344.9697805555531,1349.3440729166716,1329.473543055554,-4.374292361118478,15.496237499999097,19.870529861117575
2021-01-30 09:21:00,1347.24000000,1344.0763333333323,1344.9342638888863,1349.3679583333383,1329.464858333332,-4.43369444445193,15.469405555554431,19.90310000000636
2021-01-30 09:22:00,1347.00000000,1344.085499999999,1344.900958333331,1349.391670138894,1329.4564527777763,-4.4907118055630235,15.444505555554542,19.935217361117566
2021-01-30 09:23:00,1347.13000000,1344.1083333333327,1344.8706027777755,1349.4158576388936,1329.4476291666654,-4.54525486111811,15.422973611110137,19.968228472228247
2021-01-30 09:24:00,1346.00000000,1344.121166666666,1344.843286111109,1349.4394166666716,1329.4388791666654,-4.596130555562695,15.404406944443508,20.000537500006203
2021-01-30 09:25:00,1344.91000000,1344.1279999999995,1344.81862222222,1349.462454861116,1329.429806944443,-4.643832638895901,15.388815277776985,20.032647916672886
2021-01-30 09:26:00,1344.35000000,1344.1141666666663,1344.7958749999975,1349.4835138888936,1329.420859722221,-4.687638888896117,15.375015277776583,20.0626541666727
2021-01-30 09:27:00,1341.99000000,1344.0661666666665,1344.7742249999976,1349.5036493055604,1329.4115638888875,-4.729424305562816,15.362661111110128,20.092085416672944
2021-01-30 09:28:00,1341.57000000,1344.0066666666667,1344.7528722222198,1349.5243506944494,1329.4021874999987,-4.771478472229546,15.350684722221104,20.12216319445065
2021-01-30 09:29:00,1342.51000000,1343.9433333333332,1344.7318222222198,1349.5444791666714,1329.3930013888876,-4.812656944451646,15.338820833332193,20.15147777778384
2021-01-30 09:30:00,1340.87000000,1343.8803333333333,1344.7108333333308,1349.564378472227,1329.3838291666652,-4.853545138896152,15.327004166665574,20.180549305561726
2021-01-30 09:31:00,1340.37000000,1343.8104999999998,1344.6891666666643,1349.5832951388936,1329.3742916666652,-4.89412847222934,15.31487499999912,20.20900347222846
2021-01-30 09:32:00,1339.48000000,1343.7268333333332,1344.6661805555532,1349.6017326388937,1329.3651916666652,-4.9355520833405535,15.300988888888014,20.236540972228568
2021-01-30 09:33:00,1340.35000000,1343.644833333333,1344.6412611111089,1349.6202951388937,1329.3560374999986,-4.979034027784792,15.285223611110268,20.26425763889506
2021-01-30 09:34:00,1341.06000000,1343.6453333333332,1344.61662222222,1349.639958333338,1329.3466194444431,-5.023336111117942,15.270002777776881,20.293338888894823
2021-01-30 09:35:00,1341.26000000,1343.5899999999997,1344.59027222222,1349.6604861111157,1329.3375069444432,-5.070213888895751,15.252765277776689,20.32297916667244
2021-01-30 09:36:00,1341.67000000,1343.534333333333,1344.5619694444422,1349.6806423611156,1329.32864861111,-5.118672916673404,15.233320833332073,20.351993750005477
2021-01-30 09:37:00,1342.29000000,1343.5179999999996,1344.532858333331,1349.7004861111157,1329.3198652777767,-5.1676277777846735,15.212993055554307,20.38062083333898
2021-01-30 09:38:00,1343.13000000,1343.5169999999996,1344.502730555553,1349.7214236111156,1329.3112722222213,-5.218693055562653,15.191458333331639,20.410151388894292
2021-01-30 09:39:00,1345.12000000,1343.5444999999995,1344.4711861111086,1349.742819444449,1329.3028902777767,-5.271633333340333,15.168295833331968,20.4399291666723
2021-01-30 09:40:00,1345.01000000,1343.5794999999994,1344.4391416666638,1349.7638958333378,1329.2944916666654,-5.3247541666739835,15.144649999998364,20.469404166672348
2021-01-30 09:41:00,1345.42000000,1343.617166666666,1344.4070472222195,1349.78536805556,1329.2863861111098,-5.378320833340467,15.120661111109712,20.49898194445018
2021-01-30 09:42:00,1345.23000000,1343.6666666666658,1344.3751083333307,1349.8065763888933,1329.2786305555544,-5.431468055562618,15.096477777776272,20.52794583333889
2021-01-30 09:43:00,1347.57000000,1343.7533333333329,1344.3444638888861,1349.8296319444487,1329.2711708333322,-5.4851680555625535,15.073293055553904,20.558461111116458
2021-01-30 09:44:00,1348.20000000,1343.8601666666661,1344.315266666664,1349.8530138888932,1329.2643611111098,-5.5377472222292,15.050905555554209,20.58865277778341
2021-01-30 09:45:00,1346.61000000,1343.9414999999997,1344.286516666664,1349.8750937500045,1329.2585319444431,-5.588577083340397,15.027984722220936,20.616561805561332
2021-01-30 09:46:00,1348.21000000,1344.0461666666665,1344.2589472222198,1349.8967256944488,1329.2516819444434,-5.637778472229002,15.007265277776469,20.64504375000547
2021-01-30 09:47:00,1347.41000000,1344.1664999999998,1344.233194444442,1349.9183923611156,1329.2457249999989,-5.685197916673587,14.98746944444315,20.672667361116737
2021-01-30 09:48:00,1345.11000000,1344.2736666666667,1344.2099611111087,1349.939239583338,1329.239070833332,-5.729278472229225,14.970890277776562,20.700168750005787
2021-01-30 09:49:00,1344.89000000,1344.359,1344.188769444442,1349.95939930556,1329.2321138888876,-5.7706298611180955,14.956655555554335,20.72728541667243
2021-01-30 09:50:00,1347.29000000,1344.5101666666665,1344.1711472222196,1349.98033680556,1329.2252805555543,-5.809189583340412,14.945866666665324,20.755056250005737
2021-01-30 09:51:00,1346.48000000,1344.6681666666664,1344.1578999999974,1350.0016875000042,1329.2175861111098,-5.843787500006783,14.940313888887658,20.78410138889444
2021-01-30 09:52:00,1345.55000000,1344.7874999999997,1344.1484499999974,1350.0229756944486,1329.2101611111098,-5.874525694451222,14.938288888887655,20.812814583338877
2021-01-30 09:53:00,1346.84000000,1344.9329999999998,1344.1440527777752,1350.0429027777818,1329.2034722222209,-5.898850000006632,14.940580555554334,20.839430555560966
2021-01-30 09:54:00,1348.89000000,1345.109333333333,1344.1450083333307,1350.064263888893,1329.1970930555542,-5.9192555555623585,14.947915277776474,20.867170833338832
2021-01-30 09:55:00,1346.60000000,1345.2106666666664,1344.1495999999975,1350.0849756944485,1329.1906944444431,-5.935375694451068,14.958905555554338,20.894281250005406
2021-01-30 09:56:00,1346.01000000,1345.307333333333,1344.158994444442,1350.1032361111152,1329.184956944443,-5.944241666673179,14.974037499998985,20.918279166672164
2021-01-30 09:57:00,1347.10000000,1345.4088333333332,1344.1714305555531,1350.1209166666706,1329.1791249999985,-5.949486111117494,14.992305555554594,20.94179166667209
2021-01-30 09:58:00,1347.16000000,1345.4894999999997,1344.1866999999975,1350.1380972222262,1329.1727986111096,-5.951397222228707,15.013901388887916,20.965298611116623
2021-01-30 09:59:00,1345.19000000,1345.5364999999997,1344.2040027777753,1350.153173611115,1329.166468055554,-5.949170833339849,15.037534722221153,20.986705555561002
2021-01-30 10:00:00,1343.85000000,1345.5515,1344.2221861111086,1350.1670104166706,1329.159881944443,-5.944824305561951,15.062304166665626,21.007128472227578
2021-01-30 10:01:00,1347.76000000,1345.5938333333331,1344.2410499999974,1350.1811458333373,1329.1546499999986,-5.94009583333991,15.086399999998775,21.026495833338686
2021-01-30 10:02:00,1346.17000000,1345.6106666666665,1344.260088888886,1350.1967569444485,1329.1481736111095,-5.93666805556245,15.111915277776461,21.04858333333891
2021-01-30 10:03:00,1345.68000000,1345.6019999999996,1344.2779444444416,1350.212531250004,1329.1412777777762,-5.934586805562503,15.136666666665406,21.07125347222791
2021-01-30 10:04:00,1342.39000000,1345.5489999999995,1344.2945333333305,1350.2279027777818,1329.1342819444428,-5.933369444451273,15.160251388887673,21.093620833338946
2021-01-30 10:05:00,1341.93000000,1345.494833333333,1344.3110277777748,1350.242670138893,1329.1267527777761,-5.931642361118065,15.184274999998706,21.11591736111677
2021-01-30 10:06:00,1339.85000000,1345.4726666666663,1344.3296305555527,1350.2564930555598,1329.1192819444427,-5.926862500007019,15.210348611110021,21.13721111111704
2021-01-30 10:07:00,1340.00000000,1345.3401666666664,1344.3471361111083,1350.2709965277818,1329.1115624999982,-5.923860416673506,15.235573611110112,21.159434027783618
2021-01-30 10:08:00,1342.49000000,1345.2173333333333,1344.3628333333304,1350.2866805555598,1329.1038541666649,-5.923847222229369,15.25897916666554,21.18282638889491
2021-01-30 10:09:00,1342.02000000,1345.1675,1344.3788111111082,1350.3021597222264,1329.0959916666648,-5.923348611118172,15.282819444443476,21.206168055561648
2021-01-30 10:10:00,1344.07000000,1345.154166666667,1344.3960499999969,1350.318260416671,1329.088651388887,-5.922210416674034,15.307398611109875,21.22960902778391
2021-01-30 10:11:00,1344.13000000,1345.094666666667,1344.4131499999971,1350.3348993055597,1329.0815472222205,-5.921749305562571,15.331602777776652,21.253352083339223
2021-01-30 10:12:00,1344.81000000,1345.0128333333337,1344.428877777775,1350.3515243055597,1329.0750708333317,-5.922646527784764,15.35380694444325,21.276453472228013
2021-01-30 10:13:00,1343.36000000,1344.8938333333338,1344.4425555555526,1350.3678819444485,1329.0683861111095,-5.925326388895883,15.374169444443169,21.29949583333905
2021-01-30 10:14:00,1342.76000000,1344.7773333333337,1344.454313888886,1350.3842777777818,1329.062552777776,-5.929963888895827,15.391761111109872,21.3217250000057
2021-01-30 10:15:00,1339.43000000,1344.6393333333333,1344.463327777775,1350.4001041666706,1329.0566291666648,-5.936776388895623,15.406698611110187,21.34347500000581
2021-01-30 10:16:00,1339.68000000,1344.5056666666667,1344.4697222222194,1350.416232638893,1329.0497097222205,-5.946510416673618,15.420012499998847,21.366522916672466
2021-01-30 10:17:00,1341.52000000,1344.4423333333332,1344.475816666664,1350.4345069444485,1329.042488888887,-5.958690277784399,15.433327777777095,21.392018055561493
2021-01-30 10:18:00,1341.24000000,1344.3329999999999,1344.4805361111082,1350.4529340277818,1329.0347958333314,-5.972397916673572,15.44574027777685,21.41813819445042
2021-01-30 10:19:00,1341.01000000,1344.2058333333332,1344.4834722222192,1350.4718680555595,1329.0273569444425,-5.988395833340292,15.45611527777669,21.44451111111698
2021-01-30 10:20:00,1339.18000000,1344.0399999999997,1344.483074999997,1350.489218750004,1329.019474999998,-6.006143750007141,15.463599999998905,21.469743750006046
2021-01-30 10:21:00,1339.81000000,1343.9161666666662,1344.4804055555526,1350.5084756944486,1329.011501388887,-6.028070138896055,15.468904166665652,21.496974305561707
2021-01-30 10:22:00,1340.09000000,1343.8009999999995,1344.475663888886,1350.5279618055595,1329.0036097222203,-6.052297916673524,15.472054166665657,21.52435208333918
2021-01-30 10:23:00,1340.28000000,1343.6868333333327,1344.4686388888856,1350.5472326388929,1328.9957847222202,-6.078593750007258,15.472854166665456,21.551447916672714
2021-01-30 10:24:00,1339.61000000,1343.5803333333326,1344.4596249999968,1350.5670416666705,1328.9878333333313,-6.107416666673771,15.471791666665467,21.57920833333924
2021-01-30 10:25:00,1339.14000000,1343.484166666666,1344.4488944444413,1350.5863020833374,1328.9793916666647,-6.137407638896093,15.469502777776597,21.60691041667269
2021-01-30 10:26:00,1342.56000000,1343.4543333333324,1344.437897222219,1350.607298611115,1328.971473611109,-6.169401388896176,15.466423611109803,21.63582500000598
2021-01-30 10:27:00,1342.14000000,1343.4568333333325,1344.4277416666632,1350.6274097222263,1328.963338888887,-6.199668055563052,15.464402777776286,21.664070833339338
2021-01-30 10:28:00,1339.53000000,1343.4228333333324,1344.4180111111077,1350.647003472226,1328.956012499998,-6.228992361118344,15.46199861110972,21.690990972228064
2021-01-30 10:29:00,1340.85000000,1343.3951666666658,1344.4088749999967,1350.6674131944485,1328.9487277777757,-6.25853819445183,15.46014722222094,21.71868541667277
2021-01-30 10:30:00,1343.19000000,1343.4338333333326,1344.4014333333298,1350.688312500004,1328.9410555555535,-6.286879166674225,15.46037777777633,21.747256944450555
2021-01-30 10:31:00,1346.99000000,1343.5441666666661,1344.3969944444407,1350.710093750004,1328.9339277777756,-6.313099305563355,15.4630666666651,21.776165972228455
2021-01-30 10:32:00,1343.49000000,1343.6109999999996,1344.3950638888853,1350.7308472222264,1328.9263208333311,-6.335783333341169,15.468743055554114,21.804526388895283
2021-01-30 10:33:00,1345.29000000,1343.6933333333327,1344.3958722222185,1350.7520486111152,1328.91903472222,-6.356176388896756,15.47683749999851,21.833013888895266
2021-01-30 10:34:00,1345.94000000,1343.774666666666,1344.398027777774,1350.7733333333374,1328.9116277777755,-6.3753055555635,15.486399999998412,21.86170555556191
2021-01-30 10:35:00,1344.46000000,1343.8279999999997,1344.4019944444406,1350.7946458333374,1328.904224999998,-6.392651388896866,15.49776944444261,21.890420833339476
2021-01-30 10:36:00,1346.49000000,1343.908333333333,1344.408227777774,1350.8161250000041,1328.8968222222204,-6.407897222230076,15.511405555553665,21.91930277778374
2021-01-30 10:37:00,1344.17000000,1343.9396666666664,1344.415255555552,1350.8372222222263,1328.8890027777757,-6.42196666667428,15.526252777776335,21.948219444450615
2021-01-30 10:38:00,1345.63000000,1343.9813333333332,1344.422994444441,1350.8586076388929,1328.881326388887,-6.435613194451889,15.541668055554055,21.977281250005944
2021-01-30 10:39:00,1344.73000000,1343.9748333333332,1344.430166666663,1350.8785347222263,1328.8734180555537,-6.448368055563378,15.556748611109242,22.00511666667262
2021-01-30 10:40:00,1349.04000000,1344.042,1344.4378749999964,1350.900670138893,1328.8661416666646,-6.462795138896581,15.57173333333185,22.03452847222843
2021-01-30 10:41:00,1345.83000000,1344.0488333333333,1344.445069444441,1350.922326388893,1328.8584402777758,-6.477256944451938,15.586629166665261,22.0638861111172
2021-01-30 10:42:00,1345.82000000,1344.0586666666668,1344.4516027777743,1350.9424756944486,1328.8507416666648,-6.490872916674334,15.600861111109452,22.091734027783787
2021-01-30 10:43:00,1347.02000000,1344.0495,1344.4565388888852,1350.9636111111151,1328.8435180555537,-6.507072222229908,15.613020833331575,22.120093055561483
2021-01-30 10:44:00,1347.84000000,1344.0435,1344.4595944444409,1350.985000000004,1328.8365111111093,-6.525405555563111,15.623083333331579,22.14848888889469
2021-01-30 10:45:00,1346.48000000,1344.0413333333333,1344.4612583333296,1351.0057256944483,1328.8298291666651,-6.544467361118677,15.631429166664475,22.175896527783152
2021-01-30 10:46:00,1346.00000000,1344.0044999999998,1344.4605638888852,1351.0255520833373,1328.822966666665,-6.5649881944520985,15.637597222220165,22.202585416672264
2021-01-30 10:47:00,1345.44000000,1343.9716666666666,1344.4573166666628,1351.0443923611151,1328.8160249999983,-6.587075694452324,15.641291666664529,22.228367361116852
