timestamp,close,roll_x60,roll_x60x,roll_x5,roll_x15,roll_x300,roll_x500,x5,x15,x21,x31,ttt
2021-04-08 15:30:00,225.00000000,224.6723333333331,224.48825833333314,225.19199999999734,225.36933333333366,227.56918749999875,216.18803333333256,0.7037416666642002,0.8810750000005214,8.30022500000058,11.381154166666192,-0.17733333333632118
2021-04-08 15:31:00,225.19000000,224.65666666666647,224.49645833333312,225.18599999999734,225.39733333333368,227.56913194444317,216.19040416666587,0.689541666664212,0.9008750000005534,8.306054166667252,11.3787277777773,-0.2113333333363414
2021-04-08 15:32:00,225.11000000,224.6496666666665,224.50411944444423,225.17799999999733,225.4053333333337,227.56926388888763,216.19264861111034,0.6738805555530973,0.9012138888894583,8.311470833333885,11.37661527777729,-0.22733333333636097
2021-04-08 15:33:00,225.18000000,224.64583333333314,224.5113361111109,225.13599999999732,225.42000000000036,227.5691493055543,216.1948930555548,0.6246638888864311,0.908663888889464,8.316443055556107,11.374256249999519,-0.28400000000303294
2021-04-08 15:34:00,225.06000000,224.63666666666646,224.51805833333313,225.1079999999973,225.402666666667,227.5688506944432,216.1970166666659,0.5899416666641741,0.8846083333338584,8.321041666667242,11.371834027777311,-0.2946666666696842
2021-04-08 15:35:00,225.23000000,224.63316666666645,224.5244111111109,225.15399999999732,225.35400000000033,227.5684930555543,216.19914027777702,0.629588888886417,0.8295888888894183,8.325270833333889,11.369352777777294,-0.20000000000300133
2021-04-08 15:36:00,224.84000000,224.61983333333313,224.5302444444442,225.08399999999727,225.31066666666703,227.568284722221,216.20120972222148,0.5537555555530673,0.7804222222228248,8.32903472222273,11.367074999999517,-0.22666666666975743
2021-04-08 15:37:00,224.53000000,224.60816666666648,224.53580277777755,224.9679999999973,225.23266666666706,227.56785416666543,216.2032708333326,0.43219722221974166,0.69686388888951,8.332531944444952,11.364583333332831,-0.26466666666976835
2021-04-08 15:38:00,224.06000000,224.59416666666647,224.54106111111088,224.74399999999727,225.11066666666704,227.56672222222102,216.2052569444437,0.20293888888639344,0.5696055555561657,8.335804166667174,11.361465277777313,-0.3666666666697722
2021-04-08 15:39:00,223.91000000,224.5776666666665,224.54597499999974,224.5139999999973,224.97733333333372,227.56565624999882,216.20722777777704,-0.03197500000243281,0.431358333333975,8.338747222222707,11.358428472221789,-0.4633333333364078
2021-04-08 15:40:00,224.39000000,224.56833333333313,224.55054166666642,224.34599999999728,224.8973333333337,227.56480208333215,216.20928055555478,-0.20454166666914375,0.34679166666728634,8.341261111111635,11.35552152777737,-0.5513333333364301
2021-04-08 15:41:00,224.26000000,224.56083333333314,224.5547916666664,224.2299999999973,224.83333333333374,227.56356597222108,216.21133611111034,-0.32479166666911397,0.27854166666733704,8.343455555556062,11.352229861110743,-0.603333333336451
2021-04-08 15:42:00,224.17000000,224.5539999999998,224.55873888888863,224.15799999999732,224.7680000000004,227.5625034722211,216.21336249999922,-0.40073888889131126,0.20926111111177192,8.345376388889406,11.349140972221875,-0.6100000000030832
2021-04-08 15:43:00,224.09000000,224.5476666666665,224.562397222222,224.16399999999732,224.68133333333375,227.56157986110998,216.2153916666659,-0.39839722222467344,0.11893611111176483,8.34700555555608,11.346188194444068,-0.5173333333364383
2021-04-08 15:44:00,223.95000000,224.54049999999987,224.56587222222197,224.1719999999973,224.5980000000004,227.56058680555438,216.21734722222143,-0.39387222222467244,0.03212777777844167,8.348525000000535,11.343239583332945,-0.4260000000031141
2021-04-08 15:45:00,224.20000000,224.53499999999985,224.56913888888863,224.1339999999973,224.54466666666707,227.55934722222102,216.219290277777,-0.4351388888913448,-0.024472222221561424,8.34984861111164,11.34005694444403,-0.41066666666978335
2021-04-08 15:46:00,224.32000000,224.53699999999984,224.57225833333308,224.1459999999973,224.48666666666708,227.557972222221,216.22127361111032,-0.4262583333357952,-0.08559166666600504,8.350984722222762,11.336698611110677,-0.3406666666697902
2021-04-08 15:47:00,224.26000000,224.5366666666665,224.57519722222196,224.16399999999726,224.43000000000038,227.5562951388877,216.22322499999922,-0.41119722222470045,-0.14519722222158293,8.351972222222741,11.333070138888473,-0.2660000000031175
2021-04-08 15:48:00,224.25000000,224.5326666666665,224.57774999999975,224.19599999999727,224.3680000000004,227.5542395833321,216.22521111111033,-0.3817500000024836,-0.20974999999936017,8.352538888889427,11.329028472221779,-0.17200000000312343
2021-04-08 15:49:00,224.25000000,224.53833333333316,224.58032499999976,224.25599999999727,224.3140000000004,227.55206249999875,216.22721111111034,-0.32432500000248865,-0.26632499999936954,8.353113888889425,11.324851388888419,-0.05800000000311911
2021-04-08 15:50:00,224.30000000,224.54633333333317,224.5828416666664,224.27599999999725,224.2520000000004,227.54997569444322,216.229265277777,-0.3068416666691576,-0.3308416666660037,8.353576388889422,11.32071041666623,0.0239999999968461
2021-04-08 15:51:00,224.91000000,224.56599999999983,224.58558888888865,224.39399999999728,224.25666666666706,227.54742361110988,216.23137916666587,-0.19158888889137415,-0.3289222222215926,8.354209722222777,11.316044444444003,0.13733333333021847
2021-04-08 15:52:00,225.14000000,224.5891666666665,224.5885833333331,224.5699999999973,224.2973333333337,227.54439236110989,216.2335861111103,-0.018583333335811858,-0.29124999999939405,8.354997222222806,11.310806249999587,0.2726666666635822
2021-04-08 15:53:00,225.16000000,224.61399999999983,224.59187777777754,224.7519999999973,224.37066666666703,227.5416944444432,216.23583055555474,0.16012222221976913,-0.22121111111050595,8.356047222222799,11.305863888888467,0.3813333333302751
2021-04-08 15:54:00,224.82000000,224.63633333333317,224.59546666666645,224.8659999999973,224.43133333333373,227.53882291666542,216.23807222222143,0.27053333333086016,-0.16413333333272817,8.35739444444502,11.300750694443991,0.43466666666358833
2021-04-08 15:55:00,224.75000000,224.65533333333315,224.59929444444424,224.95599999999732,224.45533333333373,227.53557986110988,216.24032222222144,0.35670555555307715,-0.14396111111051368,8.358972222222803,11.295257638888444,0.5006666666635908
2021-04-08 15:56:00,224.89000000,224.67666666666645,224.60351944444423,224.95199999999727,224.4973333333337,227.5324201388877,216.24259444444363,0.3484805555530386,-0.10618611111053156,8.360925000000606,11.289825694444062,0.45466666666357014
2021-04-08 15:57:00,224.77000000,224.69666666666646,224.6081194444442,224.87799999999726,224.5373333333337,227.52934722222102,216.24485277777697,0.26988055555304413,-0.07078611111052169,8.363266666667243,11.28449444444405,0.3406666666635658
2021-04-08 15:58:00,224.87000000,224.72099999999983,224.61316666666644,224.8199999999972,224.58933333333368,227.52578819444324,216.24719166666586,0.20683333333076348,-0.023833333332760276,8.365975000000589,11.278596527777381,0.23066666666352376
2021-04-08 15:59:00,224.96000000,224.74466666666646,224.6185944444442,224.84799999999723,224.65666666666704,227.52244444444324,216.24965138888808,0.22940555555302922,0.03807222222283713,8.368943055556116,11.272793055555155,0.1913333333301921
2021-04-08 16:00:00,225.31000000,224.76666666666645,224.62428611111088,224.95999999999722,224.73066666666702,227.51956597222105,216.252102777777,0.335713888886346,0.10638055555614301,8.37218333333388,11.267463194444048,0.229333333330203
2021-04-08 16:01:00,225.95000000,224.80133333333313,224.630397222222,225.1719999999972,224.83933333333368,227.5162326388877,216.2548361111103,0.5416027777752106,0.20893611111168298,8.375561111111693,11.261396527777379,0.3326666666635276
2021-04-08 16:02:00,226.55000000,224.84266666666645,224.63691388888864,225.5279999999972,224.99200000000036,227.5128923611099,216.25783611111032,0.8910861111085637,0.3550861111117172,8.37907777777832,11.25505624999957,0.5359999999968466
2021-04-08 16:03:00,225.80000000,224.8693333333331,224.64350555555532,225.7139999999972,225.0953333333337,227.50924652777655,216.26065555555476,1.0704944444418913,0.4518277777783908,8.382850000000559,11.248590972221791,0.6186666666635006
2021-04-08 16:04:00,226.48000000,224.90583333333308,224.650347222222,226.01799999999722,225.2440000000004,227.50632638888766,216.2634416666659,1.3676527777752199,0.5936527777784022,8.386905555556098,11.24288472222176,0.7739999999968177
2021-04-08 16:05:00,226.31000000,224.9416666666664,224.65746666666644,226.2179999999972,225.37800000000036,227.50339583333212,216.26603472222146,1.560533333330767,0.7205333333339183,8.391431944444975,11.237361111110658,0.8399999999968486
2021-04-08 16:06:00,226.12000000,224.97049999999976,224.6647166666664,226.25199999999717,225.45866666666703,227.50070138888768,216.26851527777706,1.5872833333307597,0.7939500000006205,8.396201388889352,11.232186111110622,0.7933333333301391
2021-04-08 16:07:00,225.76000000,224.99166666666642,224.6720805555553,226.09399999999718,225.5000000000004,227.4977986111099,216.2710194444437,1.421919444441869,0.8279194444450866,8.401061111111602,11.226779166666205,0.5939999999967824
2021-04-08 16:08:00,225.63000000,225.0051666666664,224.6794416666664,226.05999999999716,225.53133333333375,227.49467708333214,216.27342361111036,1.3805583333307538,0.851891666667342,8.406018055556046,11.221253472221775,0.5286666666634119
2021-04-08 16:09:00,225.40000000,225.01249999999976,224.68657499999975,225.84399999999718,225.57000000000042,227.49112152777658,216.27584722222147,1.1574249999974313,0.8834250000006705,8.410727777778277,11.215274305555113,0.27399999999676083
2021-04-08 16:10:00,225.60000000,225.02866666666645,224.6937833333331,225.70199999999718,225.62666666666706,227.48743055555437,216.27825138888812,1.008216666664083,0.9328833333339617,8.415531944444979,11.209179166666246,0.07533333333012138
2021-04-08 16:11:00,225.65000000,225.05316666666644,224.70126666666644,225.60799999999716,225.67733333333373,227.48393055555437,216.28067916666592,0.9067333333307204,0.9760666666672932,8.420587500000522,11.203251388888447,-0.06933333333657288
2021-04-08 16:12:00,225.60000000,225.07049999999978,224.70876666666646,225.57599999999715,225.7326666666671,227.4801874999988,216.28303055555483,0.8672333333306881,1.0239000000006229,8.425736111111632,11.197156944443975,-0.15666666666993478
