timestamp,close,roll_x60,roll_x60x,roll_x5,roll_x15,roll_x300,roll_x500,x5,x15,x21,x31,ttt
2021-04-08 15:30:00,2042.24000000,2045.5293333333334,2041.6819138888882,2044.6059999999914,2046.2526666666638,2038.1097083333352,2057.4654111111117,2.924086111103179,4.570752777775624,-15.78349722222356,-19.355702777776514,-1.646666666672445
2021-04-08 15:31:00,2044.68000000,2045.4921666666667,2041.8549499999992,2044.3619999999914,2046.0833333333305,2038.1009131944463,2057.4604152777783,2.507049999992205,4.228383333331294,-15.605465277779103,-19.359502083332018,-1.7213333333390892
2021-04-08 15:32:00,2043.32000000,2045.4548333333335,2042.0236472222214,2044.1679999999913,2045.8406666666638,2038.0927916666687,2057.4546138888895,2.144352777769882,3.817019444442394,-15.430966666668155,-19.36182222222078,-1.6726666666725123
2021-04-08 15:33:00,2044.32000000,2045.4280000000003,2042.1887694444438,2043.773999999991,2045.7613333333306,2038.083517361113,2057.4490555555562,1.5852305555472412,3.5725638888868616,-15.260286111112464,-19.36553819444316,-1.9873333333396204
2021-04-08 15:34:00,2045.62000000,2045.3998333333336,2042.3500361111103,2044.035999999991,2045.7346666666638,2038.0734965277798,2057.4432791666673,1.6859638888806785,3.3846305555534855,-15.093243055556968,-19.3697826388875,-1.698666666672807
2021-04-08 15:35:00,2047.50000000,2045.3981666666668,2042.5082944444437,2045.087999999991,2045.6993333333305,2038.063579861113,2057.437565277778,2.5797055555474344,3.191038888886851,-14.929270833334385,-19.373985416664937,-0.6113333333394166
2021-04-08 15:36:00,2045.55000000,2045.3595000000003,2042.6629027777772,2045.2619999999908,2045.7353333333306,2038.0544756944466,2057.431465277778,2.599097222213686,3.07243055555341,-14.768562500000826,-19.37698958333135,-0.47333333333972405
2021-04-08 15:37:00,2045.09000000,2045.367166666667,2042.8156361111105,2045.615999999991,2045.560666666664,2038.0445208333356,2057.425395833334,2.8003638888803835,2.7450305555535124,-14.609759722223316,-19.38087499999824,0.05533333332687107
2021-04-08 15:38:00,2045.40000000,2045.3801666666668,2042.9662333333329,2045.8319999999908,2045.3573333333306,2038.0326770833358,2057.4196055555562,2.865766666657919,2.3910999999977776,-14.45337222222338,-19.38692847222046,0.47466666666014135
2021-04-08 15:39:00,2044.15000000,2045.3205000000003,2043.1116416666662,2045.537999999991,2045.0999999999976,2038.0198715277802,2057.413601388889,2.4263583333247425,1.9883583333314618,-14.301959722223046,-19.393729861109023,0.43799999999328065
2021-04-08 15:40:00,2045.46000000,2045.3143333333335,2043.2524361111105,2045.1299999999908,2044.941333333331,2038.0078819444468,2057.4076541666673,1.8775638888803314,1.6888972222204757,-14.155218055556816,-19.399772222220463,0.18866666665985576
2021-04-08 15:41:00,2045.75000000,2045.321666666667,2043.3888833333328,2045.169999999991,2044.9313333333307,2037.9955034722245,2057.4015430555564,1.7811166666581357,1.5424499999978707,-14.012659722223589,-19.406039583331903,0.23866666666026504
2021-04-08 15:42:00,2045.90000000,2045.3446666666669,2043.5210472222218,2045.3319999999908,2045.038666666664,2037.9835520833356,2057.395395833334,1.810952777768989,1.517619444442289,-13.874348611112282,-19.411843749998525,0.2933333333267001
2021-04-08 15:43:00,2045.32000000,2045.351166666667,2043.6481194444439,2045.315999999991,2044.9739999999974,2037.972104166669,2057.389168055556,1.6678805555470717,1.3258805555535673,-13.74104861111232,-19.41706388888724,0.3419999999935044
2021-04-08 15:44:00,2044.39000000,2045.3663333333338,2043.771022222222,2045.363999999991,2044.9793333333305,2037.9598888888909,2057.3825930555563,1.592977777768965,1.2083111111085145,-13.611570833334326,-19.422704166665426,0.3846666666604506
2021-04-08 15:45:00,2045.51000000,2045.377666666667,2043.889569444444,2045.3739999999912,2045.1973333333303,2037.9473125000018,2057.375719444445,1.4844305555470783,1.3077638888862566,-13.48615000000109,-19.428406944443395,0.17666666666082165
2021-04-08 15:46:00,2047.64000000,2045.4403333333335,2044.0041888888886,2045.7519999999909,2045.3946666666636,2037.9347777777793,2057.3694694444453,1.7478111111022372,1.3904777777750041,-13.365280555556637,-19.434691666665913,0.35733333332723305
2021-04-08 15:47:00,2047.55000000,2045.4661666666668,2044.1141055555554,2046.0819999999908,2045.6766666666636,2037.921940972224,2057.363045833334,1.9678944444353874,1.5625611111081525,-13.248940277778729,-19.441104861110034,0.40533333332723487
2021-04-08 15:48:00,2047.37000000,2045.4928333333335,2044.2188444444444,2046.491999999991,2045.879999999997,2037.9086666666685,2057.3569250000005,2.2731555555467367,1.6611555555525683,-13.138080555556144,-19.448258333331978,0.6119999999941683
2021-04-08 15:49:00,2047.71000000,2045.5688333333337,2044.3205083333335,2047.155999999991,2046.0193333333302,2037.8954618055575,2057.350858333334,2.8354916666576173,1.6988249999967593,-13.03035000000068,-19.455396527776657,1.136666666660858
2021-04-08 15:50:00,2049.99000000,2045.6803333333337,2044.4188388888892,2048.051999999991,2046.1853333333304,2037.882937500002,2057.3453013888898,3.633161111101799,1.7664944444411503,-12.926462500000525,-19.462363888887694,1.8666666666606488
2021-04-08 15:51:00,2054.40000000,2045.8703333333335,2044.515527777778,2049.403999999991,2046.7753333333305,2037.8713090277802,2057.3402138888896,4.88847222221284,2.259805555552475,-12.824686111111532,-19.468904861109422,2.628666666660365
2021-04-08 15:52:00,2058.59000000,2046.115666666667,2044.6112166666671,2051.611999999991,2047.6753333333304,2037.8612048611133,2057.3362138888897,7.000783333323852,3.064116666663267,-12.724997222222555,-19.475009027776423,3.936666666660585
2021-04-08 15:53:00,2058.90000000,2046.3905000000002,2044.7072083333337,2053.9179999999915,2048.57533333333,2037.8512569444467,2057.33291388889,9.21079166665777,3.8681249999963256,-12.625705555556124,-19.481656944443102,5.342666666661444
