timestamp,close,roll_x60,roll_x60x,roll_x5,roll_x15,roll_x300,roll_x500,x5,x15,x21,x31,ttt
2021-04-08 15:31:00,57700.93000000,57732.10599999999,57660.33905277788,57681.40399999975,57769.828666666544,57132.22723263845,57712.383552777676,21.064947221864713,109.48961388866155,-52.044499999792606,-580.1563201392273,-88.42466666679684
2021-04-08 15:32:00,57671.09000000,57730.10116666665,57663.52088888899,57684.15799999974,57764.097999999874,57132.244274305114,57712.18950416656,20.637111110750993,100.57711111088429,-48.668615277572826,-579.9452298614488,-79.9400000001333
2021-04-08 15:33:00,57678.20000000,57729.462499999994,57666.642922222316,57675.71599999974,57759.31066666653,57132.22788541622,57711.99546805545,9.07307777742244,92.66774444421753,-45.35254583313508,-579.7675826392297,-83.59466666679509
2021-04-08 15:34:00,57685.01000000,57728.212499999994,57669.69939444454,57677.43199999974,57752.358666666536,57132.198555555115,57711.79339583322,7.732605555196642,82.65927222199389,-42.09400138867932,-579.5948402781069,-74.92666666679725
2021-04-08 15:35:00,57721.43000000,57727.63566666666,57672.71539444454,57691.33199999974,57744.00466666654,57132.164461805114,57711.593952777665,18.616605555202113,71.28927222199854,-38.87855833312642,-579.4294909725504,-52.67266666679643
2021-04-08 15:36:00,57687.35000000,57726.00899999999,57675.666800000094,57688.61599999973,57735.43999999987,57132.14882291623,57711.393473611,12.94919999963895,59.77319999977772,-35.72667361090862,-579.2446506947745,-46.82400000013877
2021-04-08 15:37:00,57640.01000000,57724.43583333332,57678.55639444454,57682.39999999975,57720.82533333321,57132.10601736067,57711.190663888774,3.8436055552083417,42.26893888867198,-32.63426944423554,-579.0846465281065,-38.42533333346364
2021-04-08 15:38:00,57655.00000000,57723.56516666665,57681.396180555654,57677.75999999974,57705.292666666544,57132.03073611067,57710.98684999989,-3.6361805559135973,23.89648611089069,-29.5906694442383,-578.9561138892241,-27.53266666680429
2021-04-08 15:39:00,57558.56000000,57720.387333333325,57684.113766666764,57652.46999999974,57682.84466666654,57131.91565277734,57710.775156944335,-31.643766667024465,-1.2691000002232613,-26.661390277571627,-578.8595041669978,-30.374666666801204
2021-04-08 15:40:00,57624.40000000,57718.45266666666,57686.71337777788,57633.063999999744,57669.80466666654,57131.83064930511,57710.57503472211,-53.64937777813611,-16.90871111134038,-23.861656944231072,-578.7443854169978,-36.74066666679573
2021-04-08 15:41:00,57612.90000000,57716.52466666665,57689.19707222233,57618.17399999975,57662.731333333206,57131.72843749956,57710.36925416656,-71.02307222257514,-26.465738889120985,-21.172181944231852,-578.6408166670008,-44.55733333345415
2021-04-08 15:42:00,57616.14000000,57714.75833333332,57691.56462222232,57613.399999999754,57659.98599999988,57131.63346180511,57710.16476944433,-78.16462222256814,-31.57862222244148,-18.600147222008673,-578.5313076392194,-46.58600000012666
2021-04-08 15:43:00,57610.02000000,57712.86749999998,57693.80831944454,57604.40399999976,57652.62666666655,57131.54802430511,57709.95986527767,-89.40431944478041,-41.18165277799562,-16.151545833126875,-578.4118409725561,-48.22266666678479
2021-04-08 15:44:00,57601.58000000,57710.96216666665,57695.938600000096,57613.00799999976,57647.636666666534,57131.44593402734,57709.74571805544,-82.93060000033438,-48.301933333561465,-13.8071180553452,-578.2997840281023,-34.628666666772915
2021-04-08 15:45:00,57641.99000000,57709.358333333315,57697.954286111206,57616.52599999976,57646.973999999864,57131.34167013845,57709.53536249988,-81.42828611144796,-50.98028611134214,-11.581076388676593,-578.1936923614339,-30.44800000010582
2021-04-08 15:46:00,57649.19000000,57708.27549999998,57699.847872222315,57623.78399999975,57643.524666666526,57131.22101388845,57709.33125972211,-76.06387222256308,-56.32320555578917,-9.483387499793025,-578.1102458336609,-19.740666666773905
2021-04-08 15:47:00,57641.45000000,57706.541166666655,57701.606627777874,57628.84599999975,57641.548666666524,57131.101423610664,57709.12353055544,-72.76062777812331,-60.05796111134987,-7.516902777562791,-578.0221069447725,-12.702666666773439
2021-04-08 15:48:00,57637.79000000,57704.281333333325,57703.2042361112,57634.39999999975,57638.85466666653,57130.979124999554,57708.92131944433,-68.8042361114567,-64.34956944467558,-5.717083333125629,-577.9421944447749,-4.454666666781122
2021-04-08 15:49:00,57644.41000000,57703.17383333333,57704.6883611112,57642.965999999746,57636.14799999986,57130.85973263845,57708.720936111,-61.72236111145321,-68.5403611113361,-4.032574999801,-577.861203472552,6.817999999882886
2021-04-08 15:50:00,57664.33000000,57702.95416666667,57706.065880555645,57647.433999999754,57632.34133333319,57130.751857638454,57708.52399305544,-58.63188055589126,-73.72454722245311,-2.45811249979306,-577.7721354169844,15.092666666561854
2021-04-08 15:51:00,57679.80000000,57702.55266666666,57707.33118055564,57653.55599999975,57631.837999999865,57130.63928819401,57708.32842083322,-53.775180555887346,-75.49318055577169,-0.9972402775820228,-577.689132639207,21.71799999988434
2021-04-08 15:52:00,57770.51000000,57703.67616666666,57708.51297222231,57679.36799999975,57640.53799999986,57130.56630555513,57708.16155833321,-29.144972222558863,-67.9749722224442,0.3514138890968752,-577.5952527780828,38.82999999988533
2021-04-08 15:53:00,57763.74000000,57704.98866666666,57709.63644722231,57704.55799999975,57647.787333333195,57130.501645832905,57708.0001722221,-5.078447222556861,-61.84911388911132,1.6362750002081157,-577.498526389194,56.77066666655446
2021-04-08 15:54:00,57726.18000000,57706.42783333333,57710.7104972223,57720.91199999976,57658.96199999987,57130.44128819402,57707.83412499988,10.201502777454152,-51.7484972224338,2.876372222424834,-577.392836805855,61.94999999988795
2021-04-08 15:55:00,57756.63000000,57707.66116666666,57711.7249222223,57739.371999999756,57667.7773333332,57130.377451388464,57707.67451527765,27.64707777745207,-43.94758888910292,4.050406944654242,-577.2970638891857,71.59466666655499
2021-04-08 15:56:00,57757.61000000,57708.277666666654,57712.68500277786,57754.933999999754,57677.424666666535,57130.30957638847,57707.50788194432,42.2489972218973,-35.26033611132152,5.177120833533991,-577.1983055558521,77.50933333321882
2021-04-08 15:57:00,57722.14000000,57708.64683333332,57713.59568333341,57745.259999999755,57684.4913333332,57130.24782291624,57707.342983333205,31.66431666634162,-29.104350000212435,6.252700000208279,-577.0951604169677,60.768666666554054
2021-04-08 15:58:00,57749.57000000,57710.08399999999,57714.47079166674,57742.42599999976,57693.79466666653,57130.20729513846,57707.1903708332,27.955208333019982,-20.67612500020914,7.280420833536482,-576.9830756947413,48.63133333322912
2021-04-08 15:59:00,57768.13000000,57711.41349999999,57715.29849166673,57750.81599999976,57704.89799999986,57130.18979513846,57707.04289027765,35.51750833303231,-10.400491666863672,8.255601389078947,-576.8530951391876,45.91799999989598
2021-04-08 16:00:00,57854.86000000,57712.751999999986,57716.06668055562,57770.46199999975,57719.0893333332,57130.20826041624,57706.907005555426,54.39531944413466,3.022652777581243,9.159675000191783,-576.6987451391833,51.372666666553414
2021-04-08 16:01:00,57956.73000000,57717.36099999999,57716.838100000066,57810.28599999975,57739.591999999866,57130.24859027734,57706.799513888756,93.44789999968634,22.753899999799614,10.038586111309996,-576.5509236114158,70.69399999988673
2021-04-08 16:02:00,57958.74000000,57721.96633333332,57717.59419444451,57857.60599999975,57760.744666666535,57130.29554166623,57706.705891666534,140.0118055552448,43.15047222202702,10.888302777973877,-576.4103500003039,96.86133333321777
2021-04-08 16:03:00,57880.84000000,57725.62766666665,57718.337566666734,57883.85999999974,57776.947999999866,57130.31154513845,57706.59751666654,165.5224333330043,58.61043333313137,11.740050000196788,-576.2859715280865,106.91199999987293
2021-04-08 16:04:00,57975.01000000,57730.479666666644,57719.09122777784,57925.23599999974,57798.98799999987,57130.37162152734,57706.486201388754,206.1447722219018,79.8967722220259,12.60502638908656,-576.1145798614161,126.2479999998759
2021-04-08 16:05:00,57900.00000000,57734.24033333331,57719.84965555561,57934.26399999975,57814.6993333332,57130.42368402734,57706.34411111097,214.41434444413608,94.8496777775872,13.505544444640691,-575.9204270836344,119.56466666654887
2021-04-08 16:06:00,57885.59000000,57737.417166666644,57720.600086111175,57920.03599999975,57828.41866666653,57130.44295833289,57706.19328749986,199.4359138885775,107.81858055535122,14.406798611315025,-575.7503291669709,91.61733333322627
2021-04-08 16:07:00,57840.29000000,57739.59666666665,57721.33585833339,57896.34599999975,57833.07066666653,57130.42124999955,57706.05213333319,175.01014166636014,111.73480833313806,15.283725000197592,-575.6308833336443,63.27533333322208
2021-04-08 16:08:00,57814.96000000,57740.819166666646,57722.037986111165,57883.169999999765,57836.48533333319,57130.37971180511,57705.89629027764,161.13201388860034,114.44734722202702,16.141695833524864,-575.5165784725323,46.68466666657332
2021-04-08 16:09:00,57767.44000000,57741.32849999998,57722.69068888894,57841.65599999976,57839.23599999985,57130.30056944399,57705.74694999986,118.96531111082004,116.5453111109091,16.943738889080123,-575.4463805558698,2.4199999999109423
2021-04-08 16:10:00,57795.57000000,57742.92133333332,57723.32285555561,57820.769999999764,57841.83199999985,57130.22312847177,57705.5929444443,97.44714444415149,118.50914444423688,17.729911111309775,-575.3698159725318,-21.06200000008539
2021-04-08 16:11:00,57791.59000000,57745.28099999998,57723.953400000064,57801.96999999976,57844.097333333186,57130.15918402733,57705.44142777763,78.01659999969706,120.14393333312182,18.511972222433542,-575.2822437502982,-42.12733333342476
2021-04-08 16:12:00,57781.00000000,57745.66633333332,57724.51040000006,57790.11199999977,57848.021333333185,57130.06674652733,57705.288523610965,65.60159999971074,123.51093333312747,19.22187638909236,-575.221777083636,-57.909333333416726
2021-04-08 16:13:00,57820.00000000,57746.81899999999,57725.006377777834,57791.11999999976,57852.71666666652,57129.996788194,57705.130886110965,66.11362222192838,127.7102888886875,19.875491666869493,-575.1340979169618,-61.59666666675912
2021-04-08 16:14:00,57802.08000000,57747.545166666656,57725.4431944445,57798.04799999976,57854.97999999985,57129.935357638446,57704.97232361096,72.6048055552601,129.5368055553481,20.470870833545632,-575.0369659725111,-56.93200000008801
2021-04-08 16:15:00,57833.48000000,57748.47366666666,57725.836000000054,57805.62999999976,57853.55466666652,57129.88105555511,57704.81113888874,79.79399999970337,127.71866666646383,21.02486111131293,-574.930083333631,-47.92466666676046
2021-04-08 16:16:00,57797.19000000,57748.96599999999,57726.20563333339,57806.74999999977,57842.91866666651,57129.80103124955,57704.63437222207,80.54436666637775,116.71303333312244,21.571261111319473,-574.8333409725165,-36.168666666744684
2021-04-08 16:17:00,57770.09000000,57749.18333333333,57726.54419166672,57804.56799999976,57830.341999999844,57129.71799305511,57704.45413611095,78.0238083330405,103.79780833312543,22.09005555576732,-574.7361430558449,-25.774000000084925
2021-04-08 16:18:00,57722.73000000,57748.72866666666,57726.83838611116,57785.113999999754,57819.80133333318,57129.63142013844,57704.26640833318,58.275613888596126,92.96294722201856,22.571977777981374,-574.634988194739,-34.68733333342243
2021-04-08 16:19:00,57713.24000000,57747.46116666667,57727.07152500004,57767.34599999975,57802.349999999846,57129.541017360665,57704.07979722207,40.27447499970731,75.27847499980271,22.99172777797503,-574.5387798614029,-35.0040000000954
2021-04-08 16:20:00,57728.65000000,57745.492999999995,57727.21455833338,57746.37999999976,57790.92666666651,57129.461614582884,57703.8994916665,19.165441666380502,63.71210833313671,23.315066666873463,-574.4378770836192,-44.54666666675621
2021-04-08 16:21:00,57741.01000000,57744.24616666666,57727.30463888893,57735.14399999976,57781.28799999985,57129.38349652732,57703.72343194429,7.839361110833124,53.98336111092067,23.581206944640144,-574.3399354169669,-46.144000000087544
2021-04-08 16:22:00,57709.26000000,57741.74666666666,57727.34694444448,57722.97799999977,57772.55266666652,57129.29882291621,57703.54588333317,-4.368944444708177,45.205722222039185,23.8010611113059,-574.2470604169648,-49.57466666674736
2021-04-08 16:23:00,57665.04000000,57738.030833333316,57727.29775833337,57711.43999999977,57762.55799999985,57129.206819443985,57703.36491805539,-15.857758333600941,35.260241666481306,23.932840277979267,-574.1580986114059,-51.11800000008225
2021-04-08 16:24:00,57666.04000000,57734.21016666666,57727.15578333337,57701.99999999977,57755.79799999986,57129.10981944398,57703.18494999984,-25.15578333360463,28.642216666485183,23.9708333335293,-574.075130555866,-53.798000000089814
2021-04-08 16:25:00,57681.39000000,57731.899999999994,57726.95891666671,57692.54799999976,57748.18599999986,57129.00555555509,57702.99982638873,-34.410916666944104,21.22708333315677,23.95909027797461,-573.9942708336384,-55.638000000100874
2021-04-08 16:26:00,57685.81000000,57731.34683333333,57726.77232500004,57681.50799999976,57741.13399999987,57128.911569443975,57702.82474166651,-45.26432500028022,14.361674999825482,23.94758333353093,-573.9131722225356,-59.626000000105705
2021-04-08 16:27:00,57697.89000000,57732.023,57726.62436111116,57679.233999999764,57735.5933333332,57128.80701736064,57702.65139999984,-47.39036111139285,8.968972222042794,23.972961111314362,-573.8443826392031,-56.35933333343564
2021-04-08 16:28:00,57698.16000000,57731.65216666667,57726.48732500004,57685.85799999976,57727.47066666654,57128.69844444397,57702.470326388735,-40.629325000278186,0.9833416664987453,24.01699861130328,-573.7718819447618,-41.61266666677693
2021-04-08 16:29:00,57699.00000000,57732.02833333333,57726.38993888893,57692.449999999764,57720.59866666654,57128.58853819397,57702.2849305554,-33.93993888916884,-5.791272222391854,24.105008333535807,-573.6963923614239,-28.14866666677699
2021-04-08 16:30:00,57729.85000000,57733.327,57726.373861111155,57702.14199999976,57713.68999999987,57128.479809027296,57702.09490555541,-24.23186111139512,-12.683861111283477,24.278955555746506,-573.6150965281122,-11.548000000111642
